Data,Média Precipitação Total (mm),Média Pressão Atmosférica (mB),Média Temperatura do Ar (°C),Média Umidade Relativa do Ar (%),Média Vento Velocidade (m/s)
2013-01-01 00:00:00,0,922.3,25.8,61,1.1
2013-01-01 00:00:00,0,922.6,30.6,42,3.6
2013-01-01 00:00:00,0,922.9,30.8,44,3.1
2013-01-01 00:00:00,0,923,26.2,57,4.1
2013-01-01 00:00:00,0,923.1,22.6,70,0.6
2013-01-01 00:00:00,0,923.3,22.4,74,0.4
2013-01-01 00:00:00,0,923.5,29.5,46,4.8
2013-01-01 00:00:00,0,923.6,22.7,70,2.5
2013-01-01 00:00:00,0,923.7,22,75,0.1
2013-01-01 00:00:00,0,923.7,22.5,73,1.1
2013-01-01 00:00:00,0,924,22.9,73,0.5
2013-01-01 00:00:00,0,924,29.4,45,4.7
2013-01-01 00:00:00,0,924.1,28.1,54,4.1
2013-01-01 00:00:00,0,924.2,27.1,59,5.1
2013-01-01 00:00:00,0,924.3,25.6,60,2.8
2013-01-01 00:00:00,0,924.4,22.1,74,2.4
2013-01-01 00:00:00,0,924.5,24.4,67,2.3
2013-01-01 00:00:00,0,924.6,23.4,66,2.2
2013-01-01 00:00:00,0,924.6,26.4,61,4.6
2013-01-01 00:00:00,0,924.7,24.3,67,0.2
2013-01-01 00:00:00,0,924.7,26.1,61,2.4
2013-01-01 00:00:00,0,925.7,24.4,70,0.4
2013-01-01 00:00:00,0,925.7,24.8,71,2.4
2013-01-01 00:00:00,0,925.9,24.2,70,0.3
2013-01-02 00:00:00,0,924.4,21.8,85,2.7
2013-01-02 00:00:00,0,924.5,21.7,86,1.4
2013-01-02 00:00:00,0,924.6,22.1,84,2.3
2013-01-02 00:00:00,0,924.8,21.4,87,2
2013-01-02 00:00:00,0,925.2,21.4,86,1.4
2013-01-02 00:00:00,0,925.4,22.4,84,2.5
2013-01-02 00:00:00,0,925.7,22.8,78,2.1
2013-01-02 00:00:00,0,925.9,21.7,85,1.9
2013-01-02 00:00:00,0,926,23.9,74,2.6
2013-01-02 00:00:00,0,926.1,23.3,77,1.7
2013-01-02 00:00:00,0,926.3,22.5,81,1.5
2013-01-02 00:00:00,0,926.4,24.8,71,3.6
2013-01-02 00:00:00,0,926.6,26.3,60,1.9
2013-01-02 00:00:00,0,926.7,22,76,5
2013-01-02 00:00:00,0,926.7,23.3,80,2.1
2013-01-02 00:00:00,0,926.8,23.6,73,1.9
2013-01-02 00:00:00,0,926.9,20.1,79,4
2013-01-02 00:00:00,0,927,24.1,73,1.7
2013-01-02 00:00:00,0,927.1,24.5,70,1.7
2013-01-02 00:00:00,0,927.2,19.2,89,3.1
2013-01-02 00:00:00,0,927.3,20.8,76,3.8
2013-01-02 00:00:00,0,927.6,18.9,86,3.6
2013-01-02 00:00:00,0,928,18.7,84,3.6
2013-01-02 00:00:00,0,928.9,18.2,88,2.7
2013-01-03 00:00:00,0,928,18.2,89,2.5
2013-01-03 00:00:00,0,928,18.3,86,2.5
2013-01-03 00:00:00,0,928.1,18.3,87,2.5
2013-01-03 00:00:00,0,928.4,18.1,87,3.4
2013-01-03 00:00:00,0,928.7,18.3,88,2.8
2013-01-03 00:00:00,0,928.9,18.2,86,2
2013-01-03 00:00:00,0,929.2,18.4,86,2.8
2013-01-03 00:00:00,0,929.3,18.5,88,2.9
2013-01-03 00:00:00,0,929.4,19.4,85,3
2013-01-03 00:00:00,0,929.5,19.7,84,3
2013-01-03 00:00:00,0,929.7,18.5,85,3
2013-01-03 00:00:00,0,929.7,18.6,85,2.3
2013-01-03 00:00:00,0,929.7,19,89,2.5
2013-01-03 00:00:00,0,929.7,19.5,86,3.7
2013-01-03 00:00:00,0,929.9,20.8,80,2.7
2013-01-03 00:00:00,0,930.1,18.7,87,2.7
2013-01-03 00:00:00,0,930.2,19,87,2.7
2013-01-03 00:00:00,0,930.3,18.9,86,2.6
2013-01-03 00:00:00,0,930.5,19.2,86,1.8
2013-01-03 00:00:00,0,930.8,19.7,86,1.4
2013-01-03 00:00:00,0.4,930.3,19.4,87,2.8
2013-01-03 00:00:00,0.4,930.8,19.2,89,2.6
2013-01-03 00:00:00,1,931,19.5,90,1.7
2013-01-03 00:00:00,1.2,930.9,19.5,90,2.1
2013-01-04 00:00:00,0,928.7,22.1,82,4
2013-01-04 00:00:00,0,928.7,23.2,77,3.7
2013-01-04 00:00:00,0,928.9,24.2,73,4.2
2013-01-04 00:00:00,0,929,22.4,82,3.1
2013-01-04 00:00:00,0,929.1,26.9,62,2.3
2013-01-04 00:00:00,0,929.2,22.3,79,3.3
2013-01-04 00:00:00,0,929.3,19.1,89,2.7
2013-01-04 00:00:00,0,929.3,19.1,90,2.6
2013-01-04 00:00:00,0,929.4,19.2,88,3
2013-01-04 00:00:00,0,929.4,21.8,84,3.4
2013-01-04 00:00:00,0,929.6,19.1,90,2.8
2013-01-04 00:00:00,0,929.9,24.6,70,2.2
2013-01-04 00:00:00,0,930.1,19.1,90,2
2013-01-04 00:00:00,0,930.3,19.2,89,3.8
2013-01-04 00:00:00,0,930.4,23.9,71,2.8
2013-01-04 00:00:00,0,930.6,18.9,91,0
2013-01-04 00:00:00,0,930.7,20,87,0
2013-01-04 00:00:00,0,930.8,18.8,87,3.1
2013-01-04 00:00:00,0,930.8,23.9,69,2.3
2013-01-04 00:00:00,0,930.9,21.1,81,3.4
2013-01-04 00:00:00,0,931.1,18.9,87,2.4
2013-01-04 00:00:00,0,931.1,19,89,2
2013-01-04 00:00:00,0,931.1,22.2,77,2.7
2013-01-04 00:00:00,0,931.2,22.9,72,3.2
2013-01-05 00:00:00,0,924.8,31.9,37,2.5
2013-01-05 00:00:00,0,925.1,30.8,38,3.6
2013-01-05 00:00:00,0,925.5,25.7,75,3.2
2013-01-05 00:00:00,0,925.8,30.4,42,3.4
2013-01-05 00:00:00,0,926.2,23.5,84,1.9
2013-01-05 00:00:00,0,926.4,30.5,40,3.4
2013-01-05 00:00:00,0,926.5,23.5,83,1.4
2013-01-05 00:00:00,0,927.2,29.6,42,2.5
2013-01-05 00:00:00,0,928,20.6,88,0
2013-01-05 00:00:00,0,928.1,28.7,49,1.8
2013-01-05 00:00:00,0,928.3,20.7,87,0
2013-01-05 00:00:00,0,928.4,20.9,87,0
2013-01-05 00:00:00,0,928.6,20.4,89,0
2013-01-05 00:00:00,0,928.7,20.8,86,1.8
2013-01-05 00:00:00,0,928.9,26.8,61,2.2
2013-01-05 00:00:00,0,929.2,20.7,89,0
2013-01-05 00:00:00,0,929.4,21,86,1.4
2013-01-05 00:00:00,0,929.4,25.1,65,2.9
2013-01-05 00:00:00,0,929.5,21.4,85,2
2013-01-05 00:00:00,0,929.7,21.4,84,2.6
2013-01-05 00:00:00,0,929.7,21.6,85,2.8
2013-01-05 00:00:00,0,929.7,23.8,73,2.6
2013-01-05 00:00:00,0,930,21.5,85,2.9
2013-01-05 00:00:00,0.6,925.9,24.5,87,1.9
2013-01-06 00:00:00,0,922.1,28.8,47,3.1
2013-01-06 00:00:00,0,922.4,28.4,48,3.2
2013-01-06 00:00:00,0,922.7,29.4,42,4
2013-01-06 00:00:00,0,923.3,23.1,67,3.6
2013-01-06 00:00:00,0,923.5,30.6,42,3.5
2013-01-06 00:00:00,0,924.8,27.8,58,2.9
2013-01-06 00:00:00,0,925,22.1,77,3.4
2013-01-06 00:00:00,0,925.1,27.1,58,1.6
2013-01-06 00:00:00,0,925.2,21.7,81,1.6
2013-01-06 00:00:00,0,925.2,21.7,90,1.2
2013-01-06 00:00:00,0,925.3,22.2,89,0
2013-01-06 00:00:00,0,925.3,26.5,61,0.8
2013-01-06 00:00:00,0,925.4,21.8,90,0.5
2013-01-06 00:00:00,0,925.4,22,89,0.3
2013-01-06 00:00:00,0,925.4,23.3,81,0.9
2013-01-06 00:00:00,0,925.4,25.5,68,1.4
2013-01-06 00:00:00,0,925.7,22.5,87,0.7
2013-01-06 00:00:00,0,926.1,22.8,85,1.5
2013-01-06 00:00:00,0,926.7,23.3,84,2.1
2013-01-06 00:00:00,0,926.9,23.5,82,2.1
2013-01-06 00:00:00,0,927.3,23.1,84,0
2013-01-06 00:00:00,0,927.4,23.5,83,0
2013-01-06 00:00:00,0.2,924,22.5,76,0
2013-01-06 00:00:00,0.2,924.2,30,44,3.2
2013-01-07 00:00:00,0,921.5,29.8,41,2
2013-01-07 00:00:00,0,921.7,30.3,37,3.3
2013-01-07 00:00:00,0,921.9,20.4,78,0
2013-01-07 00:00:00,0,921.9,20.7,77,0.3
2013-01-07 00:00:00,0,921.9,21.4,74,1.9
2013-01-07 00:00:00,0,921.9,28.9,44,1.9
2013-01-07 00:00:00,0,922.2,31.4,36,3.9
2013-01-07 00:00:00,0,922.6,28.2,47,2.5
2013-01-07 00:00:00,0,922.6,29.9,40,4.3
2013-01-07 00:00:00,0,922.7,21.2,76,1.2
2013-01-07 00:00:00,0,922.8,21.6,74,1.2
2013-01-07 00:00:00,0,922.9,27.4,51,0
2013-01-07 00:00:00,0,923.1,29.7,40,3.6
2013-01-07 00:00:00,0,923.2,20.9,80,1
2013-01-07 00:00:00,0,923.4,29.5,44,3.2
2013-01-07 00:00:00,0,923.9,23.2,65,1.3
2013-01-07 00:00:00,0,924,28.8,47,3.5
2013-01-07 00:00:00,0,924.2,21,82,0.7
2013-01-07 00:00:00,0,924.2,27.6,51,2.9
2013-01-07 00:00:00,0,924.4,24.4,61,2
2013-01-07 00:00:00,0,924.5,26.5,52,1.4
2013-01-07 00:00:00,0,924.9,21.2,84,0.8
2013-01-07 00:00:00,0,925.2,21.5,82,0.2
2013-01-07 00:00:00,0,925.4,21.4,82,0
2013-01-08 00:00:00,0,921.2,29.5,49,2.3
2013-01-08 00:00:00,0,921.5,30.2,45,2.4
2013-01-08 00:00:00,0,921.8,28.5,50,2.8
2013-01-08 00:00:00,0,922.2,30.3,45,4.4
2013-01-08 00:00:00,0,922.8,23.5,73,1.4
2013-01-08 00:00:00,0,922.9,23.6,75,0
2013-01-08 00:00:00,0,922.9,24,72,0
2013-01-08 00:00:00,0,922.9,30.5,45,3.5
2013-01-08 00:00:00,0,923.2,29.9,45,3.6
2013-01-08 00:00:00,0,923.3,23.3,73,2.6
2013-01-08 00:00:00,0,923.3,23.8,69,1.7
2013-01-08 00:00:00,0,923.5,24.4,71,0
2013-01-08 00:00:00,0,923.5,27.2,52,0
2013-01-08 00:00:00,0,923.5,28.9,51,4.5
2013-01-08 00:00:00,0,923.7,24.9,67,1
2013-01-08 00:00:00,0,923.7,26.4,56,0.5
2013-01-08 00:00:00,0,923.7,28.2,53,4
2013-01-08 00:00:00,0,923.9,25.9,59,1
2013-01-08 00:00:00,0,924,25.7,62,4.3
2013-01-08 00:00:00,0,924.1,25,65,1.2
2013-01-08 00:00:00,0,924.1,26.5,62,4.2
2013-01-08 00:00:00,0,924.7,22.1,94,0
2013-01-08 00:00:00,4.2,923.8,21.5,85,3.3
2013-01-08 00:00:00,12.8,924.4,21.3,96,1.1
2013-01-09 00:00:00,0,922.9,22.1,84,0
2013-01-09 00:00:00,0,923.3,22.6,82,0.3
2013-01-09 00:00:00,0,923.4,22.1,85,2.1
2013-01-09 00:00:00,0,923.5,21.7,84,0
2013-01-09 00:00:00,0,923.7,22,86,1.5
2013-01-09 00:00:00,0,923.7,24.5,76,4.5
2013-01-09 00:00:00,0,924,27.2,62,2
2013-01-09 00:00:00,0,924.1,22,85,0.2
2013-01-09 00:00:00,0,924.2,21.9,84,1
2013-01-09 00:00:00,0,924.4,21.3,89,3.8
2013-01-09 00:00:00,0,924.5,25.7,71,1.8
2013-01-09 00:00:00,0,924.5,26.4,63,0
2013-01-09 00:00:00,0,924.6,25.8,72,0
2013-01-09 00:00:00,0,924.7,22,85,0.3
2013-01-09 00:00:00,0,924.7,22.9,82,0
2013-01-09 00:00:00,0,924.7,23,82,0
2013-01-09 00:00:00,0,924.8,25.4,67,3.1
2013-01-09 00:00:00,0,925.1,21.2,85,3.3
2013-01-09 00:00:00,0,925.4,21.3,86,3
2013-01-09 00:00:00,0,925.5,22.1,88,2.3
2013-01-09 00:00:00,0,925.5,22.4,92,0.8
2013-01-09 00:00:00,1.6,923.5,22.3,91,2.7
2013-01-09 00:00:00,2,924,22.2,89,1.7
2013-01-09 00:00:00,5.2,923.5,22.2,94,2.7
2013-01-10 00:00:00,0,923.1,20.4,91,0.5
2013-01-10 00:00:00,0,923.4,20.5,90,0
2013-01-10 00:00:00,0,923.4,20.7,89,1.2
2013-01-10 00:00:00,0,923.8,20.2,95,0
2013-01-10 00:00:00,0,924,20.8,89,0.7
2013-01-10 00:00:00,0,924,23.2,79,3.2
2013-01-10 00:00:00,0,924.1,21,91,0
2013-01-10 00:00:00,0,924.3,21.4,87,0
2013-01-10 00:00:00,0,924.3,23,79,2.7
2013-01-10 00:00:00,0,924.6,20.6,91,1.1
2013-01-10 00:00:00,0,924.6,21.9,86,0
2013-01-10 00:00:00,0,925.2,17.8,89,5.3
2013-01-10 00:00:00,0,925.7,18.5,79,5
2013-01-10 00:00:00,0,925.7,21.3,85,1.8
2013-01-10 00:00:00,0,925.8,18.4,82,4.9
2013-01-10 00:00:00,0,925.8,21,88,1.4
2013-01-10 00:00:00,0.2,924.2,19.9,91,3.8
2013-01-10 00:00:00,0.2,924.7,18.4,83,4.9
2013-01-10 00:00:00,0.2,925.5,20.9,91,1.9
2013-01-10 00:00:00,0.6,924.1,21,91,3.9
2013-01-10 00:00:00,0.8,923.5,20,94,0
2013-01-10 00:00:00,0.8,924.3,18.7,92,3.9
2013-01-10 00:00:00,1.2,924.1,21,92,2.6
2013-01-10 00:00:00,1.2,924.5,22,91,0
2013-01-11 00:00:00,0,923.2,19.4,64,2.7
2013-01-11 00:00:00,0,923.3,19.2,63,2.7
2013-01-11 00:00:00,0,923.4,18.8,64,2.8
2013-01-11 00:00:00,0,923.7,18.2,70,3.5
2013-01-11 00:00:00,0,923.7,18.8,68,3.1
2013-01-11 00:00:00,0,923.8,16.7,82,1.4
2013-01-11 00:00:00,0,923.8,17.1,84,2.8
2013-01-11 00:00:00,0,923.8,17.4,84,2.8
2013-01-11 00:00:00,0,923.9,17.8,71,2.8
2013-01-11 00:00:00,0,924,16.9,84,3.6
2013-01-11 00:00:00,0,924.1,16.7,81,3.1
2013-01-11 00:00:00,0,924.1,18.5,72,3
2013-01-11 00:00:00,0,924.3,17.5,77,2.7
2013-01-11 00:00:00,0,924.3,20.8,60,3
2013-01-11 00:00:00,0,924.4,19.2,72,3.4
2013-01-11 00:00:00,0,924.5,21.2,56,2.7
2013-01-11 00:00:00,0,924.6,17.3,84,0
2013-01-11 00:00:00,0,924.8,18.1,69,2.8
2013-01-11 00:00:00,0,924.9,19.3,65,3.1
2013-01-11 00:00:00,0,924.9,19.8,64,2.9
2013-01-11 00:00:00,0,925.2,17.4,83,1.1
2013-01-11 00:00:00,0,925.4,17.7,78,3.4
2013-01-11 00:00:00,0,925.7,17.8,79,3.6
2013-01-11 00:00:00,0,925.8,18.2,79,5
2013-01-12 00:00:00,0,922.9,16.5,83,1.7
2013-01-12 00:00:00,0,922.9,16.6,83,1.5
2013-01-12 00:00:00,0,923,16.7,81,1.3
2013-01-12 00:00:00,0,923.1,16.7,81,1.8
2013-01-12 00:00:00,0,923.4,16.9,81,0
2013-01-12 00:00:00,0,923.8,17,78,1.8
2013-01-12 00:00:00,0,924.1,17.1,80,1.4
2013-01-12 00:00:00,0,924.2,16.9,82,2.1
2013-01-12 00:00:00,0,924.3,17.3,75,2.1
2013-01-12 00:00:00,0,924.5,16.3,95,3.1
2013-01-12 00:00:00,0,924.6,17.2,79,2.1
2013-01-12 00:00:00,0,924.6,18.1,82,2.6
2013-01-12 00:00:00,0,925.1,18.3,78,3.5
2013-01-12 00:00:00,0,925.1,18.5,81,2.6
2013-01-12 00:00:00,0,925.3,18.2,86,2.8
2013-01-12 00:00:00,0.4,924.5,18.4,96,0.3
2013-01-12 00:00:00,0.4,925,18.2,92,1.9
2013-01-12 00:00:00,0.4,925.1,18.5,95,0
2013-01-12 00:00:00,0.6,924.8,19,90,0.7
2013-01-12 00:00:00,0.8,925.9,18.3,96,2.9
2013-01-12 00:00:00,1.6,924,18.3,96,1.5
2013-01-12 00:00:00,2.6,924.7,18.5,95,0.1
2013-01-12 00:00:00,2.6,925.9,18.2,96,0
2013-01-12 00:00:00,5.4,924.5,18.1,95,1.2
2013-01-13 00:00:00,0,925.5,17.7,97,1.6
2013-01-13 00:00:00,0,925.6,17.7,97,0
2013-01-13 00:00:00,0,925.9,17.9,97,0
2013-01-13 00:00:00,0,926,18.2,97,0.2
2013-01-13 00:00:00,0,926.1,17.8,96,0.8
2013-01-13 00:00:00,0,926.3,21.3,78,1.3
2013-01-13 00:00:00,0,926.6,18,96,0
2013-01-13 00:00:00,0,926.7,21.9,79,1.8
2013-01-13 00:00:00,0,927,20.7,79,1.4
2013-01-13 00:00:00,0,927.1,22.2,72,1.5
2013-01-13 00:00:00,0,927.1,22.5,72,0.6
2013-01-13 00:00:00,0,927.1,23.3,68,1.6
2013-01-13 00:00:00,0,927.6,18.6,95,2.1
2013-01-13 00:00:00,0.2,925.2,17.7,97,0
2013-01-13 00:00:00,0.2,927,18.5,94,1.6
2013-01-13 00:00:00,0.4,925.7,17.8,97,0
2013-01-13 00:00:00,0.4,926.3,17.7,97,0
2013-01-13 00:00:00,0.6,926.7,19.7,86,2.4
2013-01-13 00:00:00,1,926.8,18.2,95,0
2013-01-13 00:00:00,1.2,927.1,21.8,74,1.6
2013-01-13 00:00:00,2.2,926.2,17.8,97,0.7
2013-01-13 00:00:00,2.2,927,17.9,97,0.4
2013-01-13 00:00:00,2.6,927,17.5,94,1.3
2013-01-13 00:00:00,3,926.8,18,95,0
2013-01-14 00:00:00,0,924.5,22.2,81,0
2013-01-14 00:00:00,0,924.8,21.1,84,3
2013-01-14 00:00:00,0,925.3,20.5,86,2.8
2013-01-14 00:00:00,0,925.4,20.2,87,2.8
2013-01-14 00:00:00,0,925.7,17.7,96,0.2
2013-01-14 00:00:00,0,926,18.1,96,0.4
2013-01-14 00:00:00,0,926.2,17.7,97,0
2013-01-14 00:00:00,0,926.2,18.1,96,0
2013-01-14 00:00:00,0,926.4,23.3,68,0.2
2013-01-14 00:00:00,0,926.5,18.2,96,0
2013-01-14 00:00:00,0,926.5,18.6,96,0
2013-01-14 00:00:00,0,926.7,19.5,92,0
2013-01-14 00:00:00,0,926.8,23.9,64,1.9
2013-01-14 00:00:00,0,926.9,21.6,82,0.1
2013-01-14 00:00:00,0,926.9,22.9,69,1.6
2013-01-14 00:00:00,0,927.8,18.4,94,1.5
2013-01-14 00:00:00,0,928.2,18.4,94,0.4
2013-01-14 00:00:00,0.2,924.4,22,84,0
2013-01-14 00:00:00,0.2,925.7,24.6,66,2.5
2013-01-14 00:00:00,0.2,926.9,18.1,96,0.4
2013-01-14 00:00:00,0.2,927.4,18.1,96,0
2013-01-14 00:00:00,0.4,928.1,18.4,95,2.2
2013-01-14 00:00:00,0.6,925,20.8,91,0
2013-01-14 00:00:00,1.2,925.8,20.6,87,0.8
2013-01-15 00:00:00,0,921,22.8,74,1.5
2013-01-15 00:00:00,0,921.1,24,66,3.2
2013-01-15 00:00:00,0,921.3,22.8,73,0
2013-01-15 00:00:00,0,921.3,23.9,66,2
2013-01-15 00:00:00,0,921.4,22.3,78,0
2013-01-15 00:00:00,0,921.7,21,79,0
2013-01-15 00:00:00,0,922.3,24.1,64,1.9
2013-01-15 00:00:00,0,922.8,22.2,73,1.7
2013-01-15 00:00:00,0,923.5,18.1,96,1.2
2013-01-15 00:00:00,0,923.5,21.3,80,1.7
2013-01-15 00:00:00,0,923.8,18.1,96,0.1
2013-01-15 00:00:00,0,923.9,21,79,2.9
2013-01-15 00:00:00,0,924.3,21.3,77,0.6
2013-01-15 00:00:00,0,924.4,18.4,96,0
2013-01-15 00:00:00,0,924.5,20.5,86,0
2013-01-15 00:00:00,0.2,923.6,18.2,97,1.1
2013-01-15 00:00:00,0.2,923.8,18.1,96,0.9
2013-01-15 00:00:00,0.6,924,18.4,97,1.5
2013-01-15 00:00:00,0.6,924.6,18.3,97,0
2013-01-15 00:00:00,0.6,924.6,19.3,95,0.5
2013-01-15 00:00:00,2.4,925.8,18.2,97,0
2013-01-15 00:00:00,3.8,924.6,18.1,96,0
2013-01-15 00:00:00,7,925.4,19,91,2
2013-01-15 00:00:00,13,925.9,18.1,96,0
2013-01-16 00:00:00,0,919.6,22.2,82,2.6
2013-01-16 00:00:00,0,920.3,22.4,78,2.3
2013-01-16 00:00:00,0,920.4,24.8,61,1.5
2013-01-16 00:00:00,0,920.6,21.6,83,1.1
2013-01-16 00:00:00,0,920.8,18.9,96,0
2013-01-16 00:00:00,0,920.8,19.4,91,0
2013-01-16 00:00:00,0,921.1,25.1,63,2.4
2013-01-16 00:00:00,0,921.3,19,96,0
2013-01-16 00:00:00,0,921.4,19.4,92,0
2013-01-16 00:00:00,0,921.6,19.4,90,0
2013-01-16 00:00:00,0,921.6,22.2,79,0
2013-01-16 00:00:00,0,921.7,19.9,92,0
2013-01-16 00:00:00,0,921.7,24,68,2.7
2013-01-16 00:00:00,0,921.8,23,72,0
2013-01-16 00:00:00,0,922.3,19.6,88,0
2013-01-16 00:00:00,0,922.5,20.2,84,0
2013-01-16 00:00:00,0,922.9,19.6,87,0
2013-01-16 00:00:00,0.2,921.5,20.9,89,0.7
2013-01-16 00:00:00,0.4,920.6,18.8,96,0
2013-01-16 00:00:00,0.6,921.5,20.8,92,1
2013-01-16 00:00:00,0.8,920.5,19,94,0
2013-01-16 00:00:00,1.6,920.3,20.7,93,2.2
2013-01-16 00:00:00,6.2,920.8,20.5,93,0.1
2013-01-16 00:00:00,11.4,919.9,21.9,89,1.6
2013-01-17 00:00:00,0,920.6,18.9,93,0
2013-01-17 00:00:00,0,920.7,18.8,95,0.3
2013-01-17 00:00:00,0,920.9,19.1,92,0
2013-01-17 00:00:00,0,920.9,19.9,92,1.9
2013-01-17 00:00:00,0,921.1,20,94,2.3
2013-01-17 00:00:00,0,921.2,19.1,91,2.4
2013-01-17 00:00:00,0,921.3,26,52,2.8
2013-01-17 00:00:00,0,921.5,19.7,92,1.3
2013-01-17 00:00:00,0,921.5,26.3,48,3.7
2013-01-17 00:00:00,0,921.7,19.1,87,0
2013-01-17 00:00:00,0,921.7,24.6,54,2.9
2013-01-17 00:00:00,0,921.7,25.8,52,2.3
2013-01-17 00:00:00,0,922.4,18.9,86,2.6
2013-01-17 00:00:00,0,922.4,23.3,66,3.3
2013-01-17 00:00:00,0,922.4,23.6,61,0.9
2013-01-17 00:00:00,0,922.9,19,82,3.7
2013-01-17 00:00:00,0,922.9,22.7,66,4.6
2013-01-17 00:00:00,0,923,20.9,77,3
2013-01-17 00:00:00,0,923,22.9,64,2.1
2013-01-17 00:00:00,0,923.1,22.4,65,3.8
2013-01-17 00:00:00,0,923.2,22.8,66,3.2
2013-01-17 00:00:00,0,923.5,20.5,77,0.5
2013-01-17 00:00:00,0,923.5,21.6,70,5.4
2013-01-17 00:00:00,0.4,921.1,20.3,94,2.1
2013-01-18 00:00:00,0,920.5,29.3,28,2.2
2013-01-18 00:00:00,0,920.6,25.4,65,0.8
2013-01-18 00:00:00,0,920.9,23.7,76,1.8
2013-01-18 00:00:00,0,920.9,24.6,66,4.9
2013-01-18 00:00:00,0,920.9,29.5,33,2.7
2013-01-18 00:00:00,0,921.1,22.7,77,1.2
2013-01-18 00:00:00,0,921.6,20.2,88,0
2013-01-18 00:00:00,0,921.7,28,36,2.7
2013-01-18 00:00:00,0,921.8,20.1,89,0.4
2013-01-18 00:00:00,0,922,22.2,81,0
2013-01-18 00:00:00,0,922.1,20.4,89,0
2013-01-18 00:00:00,0,922.4,27.2,50,2
2013-01-18 00:00:00,0,922.6,19.6,92,0.3
2013-01-18 00:00:00,0,922.8,20.5,88,0
2013-01-18 00:00:00,0,923,19.9,89,0
2013-01-18 00:00:00,0,923,25.8,56,3.1
2013-01-18 00:00:00,0,923.3,22.1,74,0.7
2013-01-18 00:00:00,0,923.4,20.6,88,0.2
2013-01-18 00:00:00,0,923.4,22.7,74,0
2013-01-18 00:00:00,0,923.4,23.9,67,0.5
2013-01-18 00:00:00,0,923.5,20.7,87,0.1
2013-01-18 00:00:00,0,923.5,24.7,64,1.7
2013-01-18 00:00:00,0,923.6,21.1,87,0.8
2013-01-18 00:00:00,0.2,922.3,19.4,92,0
2013-01-19 00:00:00,0,921.3,20.1,87,1.2
2013-01-19 00:00:00,0,921.4,19.6,86,0
2013-01-19 00:00:00,0,921.9,20,85,0
2013-01-19 00:00:00,0,922.1,19.7,87,0.2
2013-01-19 00:00:00,0,922.1,27.9,49,1.8
2013-01-19 00:00:00,0,922.4,20.4,82,1.1
2013-01-19 00:00:00,0,922.8,20.1,86,0.2
2013-01-19 00:00:00,0,922.8,26.4,54,1
2013-01-19 00:00:00,0,923,21.8,75,3
2013-01-19 00:00:00,0,923.1,20.6,80,3.2
2013-01-19 00:00:00,0,923.1,20.8,80,1
2013-01-19 00:00:00,0,923.3,20.7,87,2.3
2013-01-19 00:00:00,0,923.3,21.3,81,1.1
2013-01-19 00:00:00,0,923.4,25,63,0.9
2013-01-19 00:00:00,0,923.5,21.3,76,2.9
2013-01-19 00:00:00,0,923.5,22,75,0.2
2013-01-19 00:00:00,0,923.5,23.9,67,0.5
2013-01-19 00:00:00,0,923.6,20.6,87,1.7
2013-01-19 00:00:00,0,924,20.1,88,3.1
2013-01-19 00:00:00,0.2,922.7,21.3,85,2.8
2013-01-19 00:00:00,0.4,922.7,21.7,84,1.7
2013-01-19 00:00:00,1.8,922,21.8,90,2.4
2013-01-19 00:00:00,9.6,922.3,20.5,96,0.8
2013-01-19 00:00:00,9.8,922.1,20.1,91,5.4
2013-01-20 00:00:00,0,922.9,18.7,90,0
2013-01-20 00:00:00,0,922.9,18.9,89,0
2013-01-20 00:00:00,0,923,18.9,89,0
2013-01-20 00:00:00,0,923.3,19.2,85,0
2013-01-20 00:00:00,0,923.5,18.9,90,0
2013-01-20 00:00:00,0,924.1,19,87,0
2013-01-20 00:00:00,0,924.1,19.6,88,0
2013-01-20 00:00:00,0,924.4,22.4,51,4.3
2013-01-20 00:00:00,0,924.4,23.6,58,4
2013-01-20 00:00:00,0,924.4,23.8,51,4.2
2013-01-20 00:00:00,0,924.7,19.9,87,2.3
2013-01-20 00:00:00,0,924.8,23.7,61,3.2
2013-01-20 00:00:00,0,924.9,19.8,87,1
2013-01-20 00:00:00,0,924.9,20.3,78,2
2013-01-20 00:00:00,0,925.1,19.3,89,1.1
2013-01-20 00:00:00,0,925.1,19.7,86,0.1
2013-01-20 00:00:00,0,925.1,20.8,66,4.5
2013-01-20 00:00:00,0,925.4,20.8,79,1.9
2013-01-20 00:00:00,0,925.5,21.8,71,5
2013-01-20 00:00:00,0,925.5,22,68,4.2
2013-01-20 00:00:00,0,925.5,22.9,67,2.5
2013-01-20 00:00:00,0,925.6,22.8,66,2.1
2013-01-20 00:00:00,0,925.7,19.5,76,3.1
2013-01-20 00:00:00,0,926.2,19.2,77,2.7
2013-01-21 00:00:00,0,925.7,17.6,86,0
2013-01-21 00:00:00,0,925.8,17.3,87,0
2013-01-21 00:00:00,0,926,18,84,0
2013-01-21 00:00:00,0,926.4,18.4,78,0
2013-01-21 00:00:00,0,926.5,17.7,86,1.8
2013-01-21 00:00:00,0,926.6,18.1,84,0
2013-01-21 00:00:00,0,926.8,18.5,82,3.7
2013-01-21 00:00:00,0,926.8,18.7,79,1.7
2013-01-21 00:00:00,0,927,18.8,82,2.2
2013-01-21 00:00:00,0,927.1,17.5,92,2.2
2013-01-21 00:00:00,0,927.6,18.3,87,2.6
