Data,Média Precipitação Total (mm),Média Pressão Atmosférica (mB),Média Temperatura do Ar (°C),Média Umidade Relativa do Ar (%),Média Vento Velocidade (m/s)
2013-01-01 00:00:00,0,942.6,27.1,66,2.2
2013-01-01 00:00:00,0,942.9,28.9,63,2
2013-01-01 00:00:00,0,943.1,30.2,56,3.5
2013-01-01 00:00:00,0,943.3,19.7,96,0.5
2013-01-01 00:00:00,0,943.4,24.3,73,0.6
2013-01-01 00:00:00,0,943.6,19.6,96,1.4
2013-01-01 00:00:00,0,943.7,20.1,96,0.5
2013-01-01 00:00:00,0,943.8,19.7,96,0.5
2013-01-01 00:00:00,0,943.8,28.7,68,3.5
2013-01-01 00:00:00,0,943.9,20.2,96,0.4
2013-01-01 00:00:00,0,944,28.4,68,4.5
2013-01-01 00:00:00,0,944.3,20,96,0
2013-01-01 00:00:00,0,944.4,21.9,87,2.6
2013-01-01 00:00:00,0,944.4,26.7,77,2.6
2013-01-01 00:00:00,0,944.7,21.9,95,1.4
2013-01-01 00:00:00,0,944.7,24.1,89,1.4
2013-01-01 00:00:00,0,944.8,20.3,96,0.3
2013-01-01 00:00:00,0,944.8,21.7,88,3.2
2013-01-01 00:00:00,0.2,942.8,22,85,3.1
2013-01-01 00:00:00,0.2,943.8,19.9,96,0.4
2013-01-01 00:00:00,0.4,943.8,23.1,78,0.8
2013-01-01 00:00:00,1,944.8,20.4,96,1.8
2013-01-01 00:00:00,2.4,946.5,21.2,90,2.4
2013-01-01 00:00:00,23.4,946,20.2,96,0.7
2013-01-02 00:00:00,0,944.3,21.1,90,2.4
2013-01-02 00:00:00,0,944.4,20.7,92,3.6
2013-01-02 00:00:00,0,944.4,20.7,93,1.9
2013-01-02 00:00:00,0,944.5,21.1,90,2.4
2013-01-02 00:00:00,0,944.6,20.6,93,0.3
2013-01-02 00:00:00,0,945,20.8,91,2.1
2013-01-02 00:00:00,0,945.1,20.9,91,2.3
2013-01-02 00:00:00,0,945.4,21.6,86,2.1
2013-01-02 00:00:00,0,945.5,21,91,3.1
2013-01-02 00:00:00,0,945.5,22.7,70,8.2
2013-01-02 00:00:00,0,945.7,23.8,68,6.7
2013-01-02 00:00:00,0,945.9,21.4,90,2.7
2013-01-02 00:00:00,0,945.9,21.9,85,2.4
2013-01-02 00:00:00,0,945.9,26,68,5.4
2013-01-02 00:00:00,0,946,22.2,70,6.2
2013-01-02 00:00:00,0,946,24.8,67,6.6
2013-01-02 00:00:00,0,946,25.8,66,6.7
2013-01-02 00:00:00,0,946.6,22.8,82,3.5
2013-01-02 00:00:00,0,946.6,25.3,72,4.2
2013-01-02 00:00:00,0,946.8,20.5,76,5.8
2013-01-02 00:00:00,0,946.8,25.4,70,4.5
2013-01-02 00:00:00,0,946.8,26.8,68,3.6
2013-01-02 00:00:00,0,947,24,83,3.8
2013-01-02 00:00:00,0,948.1,19.7,79,4.7
2013-01-03 00:00:00,0,947.1,18.3,86,3.6
2013-01-03 00:00:00,0,947.4,17.9,88,2.5
2013-01-03 00:00:00,0,947.6,17.8,88,2.8
2013-01-03 00:00:00,0,947.9,18,87,3.8
2013-01-03 00:00:00,0,948.1,17.9,89,2.8
2013-01-03 00:00:00,0,948.1,23.3,70,5.7
2013-01-03 00:00:00,0,948.1,24.5,65,6.9
2013-01-03 00:00:00,0,948.2,18.2,85,4.3
2013-01-03 00:00:00,0,948.3,25.1,64,6
2013-01-03 00:00:00,0,948.7,22.4,72,6.1
2013-01-03 00:00:00,0,948.8,18.4,84,4.3
2013-01-03 00:00:00,0,948.9,18.7,84,4
2013-01-03 00:00:00,0,948.9,25,66,5.8
2013-01-03 00:00:00,0,949,19.6,80,4.4
2013-01-03 00:00:00,0,949.1,18.3,89,2.5
2013-01-03 00:00:00,0,949.1,21.2,77,4.1
2013-01-03 00:00:00,0,949.5,19.2,85,3.2
2013-01-03 00:00:00,0,949.7,20,84,2.6
2013-01-03 00:00:00,0,949.7,20.4,78,4.8
2013-01-03 00:00:00,0,949.9,23.6,71,4.3
2013-01-03 00:00:00,0,950,20.4,83,2.6
2013-01-03 00:00:00,0,950.1,22.8,76,6
2013-01-03 00:00:00,0.2,950.4,20.3,86,3.2
2013-01-03 00:00:00,0.2,950.4,21.2,83,4.9
2013-01-04 00:00:00,0,946.8,27.1,67,6.8
2013-01-04 00:00:00,0,946.8,29.5,53,3.3
2013-01-04 00:00:00,0,947.6,29.7,51,2.4
2013-01-04 00:00:00,0,947.7,24.1,73,6.7
2013-01-04 00:00:00,0,948.4,28.6,55,3.5
2013-01-04 00:00:00,0,948.6,23.5,74,4.6
2013-01-04 00:00:00,0,948.7,18.9,89,2.5
2013-01-04 00:00:00,0,948.7,19.4,87,2.4
2013-01-04 00:00:00,0,948.8,18.9,90,2.9
2013-01-04 00:00:00,0,948.8,22.8,77,4.2
2013-01-04 00:00:00,0,949.1,19.3,87,1.8
2013-01-04 00:00:00,0,949.1,28.2,58,2.4
2013-01-04 00:00:00,0,949.4,19.3,86,2
2013-01-04 00:00:00,0,949.6,19.5,87,2.8
2013-01-04 00:00:00,0,949.8,27,61,3
2013-01-04 00:00:00,0,950,20.3,79,4.7
2013-01-04 00:00:00,0,950.1,19.5,85,2.9
2013-01-04 00:00:00,0,950.1,21.9,77,4.9
2013-01-04 00:00:00,0,950.3,26.5,63,3.6
2013-01-04 00:00:00,0,950.4,22.8,74,4.2
2013-01-04 00:00:00,0,950.6,24.7,68,4.3
2013-01-04 00:00:00,0,950.7,20,82,3.1
2013-01-04 00:00:00,0,950.7,26.1,63,3.7
2013-01-04 00:00:00,0,950.8,20.2,79,4.1
2013-01-05 00:00:00,0,944.2,31,47,1.1
2013-01-05 00:00:00,0,944.4,29.4,55,1.8
2013-01-05 00:00:00,0,944.6,27.9,61,0.5
2013-01-05 00:00:00,0,944.6,30.8,49,3.6
2013-01-05 00:00:00,0,944.7,26,76,3.5
2013-01-05 00:00:00,0,945.3,30.2,50,1.6
2013-01-05 00:00:00,0,946.1,30.2,49,2.5
2013-01-05 00:00:00,0,946.8,30.3,54,3.9
2013-01-05 00:00:00,0,947.4,28.5,55,4
2013-01-05 00:00:00,0,947.5,20.2,90,2.4
2013-01-05 00:00:00,0,947.8,20.4,88,1.8
2013-01-05 00:00:00,0,947.8,20.5,90,1.4
2013-01-05 00:00:00,0,948.1,20,90,1
2013-01-05 00:00:00,0,948.1,28.5,60,4.5
2013-01-05 00:00:00,0,948.6,20.8,88,0.8
2013-01-05 00:00:00,0,948.6,21.3,86,0.8
2013-01-05 00:00:00,0,948.9,22.2,81,3.5
2013-01-05 00:00:00,0,948.9,27,63,2.3
2013-01-05 00:00:00,0,949.2,21.3,86,1.6
2013-01-05 00:00:00,0,949.2,22.6,81,1.6
2013-01-05 00:00:00,0,949.2,26.1,68,2
2013-01-05 00:00:00,0,949.4,23.9,74,2.1
2013-01-05 00:00:00,0,949.5,21.7,82,1.9
2013-01-05 00:00:00,0,949.7,21.4,84,1.2
2013-01-06 00:00:00,0,942.3,22.1,90,1.3
2013-01-06 00:00:00,0,943.1,21.9,88,0.2
2013-01-06 00:00:00,0,943.2,27.1,71,1.1
2013-01-06 00:00:00,0,943.4,28.9,60,3.8
2013-01-06 00:00:00,0,943.9,21.2,92,1
2013-01-06 00:00:00,0,943.9,29,58,4.3
2013-01-06 00:00:00,0,944.3,22.3,80,5.2
2013-01-06 00:00:00,0,944.6,29.3,61,3.2
2013-01-06 00:00:00,0,944.8,20.9,91,0.1
2013-01-06 00:00:00,0,944.8,22.3,92,0.1
2013-01-06 00:00:00,0,944.9,20.9,93,0.7
2013-01-06 00:00:00,0,944.9,21.5,92,0.3
2013-01-06 00:00:00,0,944.9,21.6,91,1
2013-01-06 00:00:00,0,944.9,21.6,92,0.3
2013-01-06 00:00:00,0,945,27.4,66,2.7
2013-01-06 00:00:00,0,945.2,24.3,84,0.1
2013-01-06 00:00:00,0,945.2,26.7,72,2.2
2013-01-06 00:00:00,0,945.5,21.4,91,1.1
2013-01-06 00:00:00,0,945.8,22.2,90,1.1
2013-01-06 00:00:00,0,945.8,24.1,82,2.6
2013-01-06 00:00:00,0,946.1,22.1,90,2.2
2013-01-06 00:00:00,0,946.4,23.5,84,1.9
2013-01-06 00:00:00,0,946.7,22.4,88,2.4
2013-01-06 00:00:00,2.6,943.2,21.1,89,1.3
2013-01-07 00:00:00,0,940.9,30.9,48,2.4
2013-01-07 00:00:00,0,941.1,29.7,58,1.5
2013-01-07 00:00:00,0,941.3,29.9,57,1.9
2013-01-07 00:00:00,0,941.5,19,95,0.1
2013-01-07 00:00:00,0,941.7,27.9,61,0.5
2013-01-07 00:00:00,0,941.8,19,95,0.7
2013-01-07 00:00:00,0,942,19.1,96,0.4
2013-01-07 00:00:00,0,942,30.3,50,2.3
2013-01-07 00:00:00,0,942.1,25.2,73,0.1
2013-01-07 00:00:00,0,942.6,30.9,47,2.8
2013-01-07 00:00:00,0,942.7,19,95,0.9
2013-01-07 00:00:00,0,943.1,19.2,96,0.3
2013-01-07 00:00:00,0,943.4,29.2,55,2.6
2013-01-07 00:00:00,0,943.6,28.1,61,3.1
2013-01-07 00:00:00,0,944.1,20.8,95,0.5
2013-01-07 00:00:00,0,944.2,27.2,64,1.7
2013-01-07 00:00:00,0,944.4,19.7,95,0.4
2013-01-07 00:00:00,0,944.5,26,70,2.7
2013-01-07 00:00:00,0,944.6,22.5,89,2.1
2013-01-07 00:00:00,0,944.7,23.7,79,1.6
2013-01-07 00:00:00,0,944.9,20.1,94,0.3
2013-01-07 00:00:00,0,945.4,20.4,93,0
2013-01-07 00:00:00,0,945.6,20.7,93,1
2013-01-07 00:00:00,0.2,943.6,19.7,95,0.7
2013-01-08 00:00:00,0,941.2,29.3,57,3.2
2013-01-08 00:00:00,0,941.6,28.8,63,1
2013-01-08 00:00:00,0,942.1,29.6,58,3.8
2013-01-08 00:00:00,0,942.4,22.1,86,0.3
2013-01-08 00:00:00,0,942.6,23.7,84,0.4
2013-01-08 00:00:00,0,942.8,22.1,85,0.2
2013-01-08 00:00:00,0,943,22.6,86,0.9
2013-01-08 00:00:00,0,943.2,21.3,88,1.1
2013-01-08 00:00:00,0,943.2,21.4,88,0.2
2013-01-08 00:00:00,0,943.2,22.1,83,6.6
2013-01-08 00:00:00,0,943.2,29.5,61,3.2
2013-01-08 00:00:00,0,943.4,22.9,86,0
2013-01-08 00:00:00,0,943.4,23.5,84,0
2013-01-08 00:00:00,0,943.5,23.6,83,0.6
2013-01-08 00:00:00,0,943.5,28.9,65,4.2
2013-01-08 00:00:00,0,943.7,27.7,62,3.4
2013-01-08 00:00:00,0,943.8,22.1,86,1.1
2013-01-08 00:00:00,0,943.8,22.1,86,2
2013-01-08 00:00:00,0,944.1,26.2,73,2.2
2013-01-08 00:00:00,0,944.2,23.2,85,1.4
2013-01-08 00:00:00,0,944.5,25.2,74,2.7
2013-01-08 00:00:00,0.8,942.4,21.4,92,2.5
2013-01-08 00:00:00,0.8,943.8,21.2,94,0.8
2013-01-08 00:00:00,1.8,942.8,21.4,93,1.1
2013-01-09 00:00:00,0,942.7,23.7,91,2.7
2013-01-09 00:00:00,0,943.2,26.7,74,2
2013-01-09 00:00:00,0,943.3,23.3,85,3.8
2013-01-09 00:00:00,0,943.5,21,94,0.3
2013-01-09 00:00:00,0,943.5,21.2,94,0.2
2013-01-09 00:00:00,0,943.6,21,95,0.4
2013-01-09 00:00:00,0,943.6,21.1,94,0.3
2013-01-09 00:00:00,0,943.6,21.1,94,0.4
2013-01-09 00:00:00,0,943.8,28.1,68,1.5
2013-01-09 00:00:00,0,944.1,21.3,95,0
2013-01-09 00:00:00,0,944.2,21.4,94,0.5
2013-01-09 00:00:00,0,944.3,22.9,86,3.2
2013-01-09 00:00:00,0,944.3,23,91,2.3
2013-01-09 00:00:00,0,944.4,23.5,87,1.1
2013-01-09 00:00:00,0,944.4,26.8,72,1.6
2013-01-09 00:00:00,0,944.6,21.8,95,0.4
2013-01-09 00:00:00,0,944.6,24.1,81,0.9
2013-01-09 00:00:00,0,944.7,21.5,94,0.1
2013-01-09 00:00:00,0,944.8,22.5,86,3.1
2013-01-09 00:00:00,0,945,25,80,1
2013-01-09 00:00:00,0.2,944.5,21.5,94,0.4
2013-01-09 00:00:00,0.2,945.1,21.6,94,1.1
2013-01-09 00:00:00,0.4,942.6,23.7,92,2.7
2013-01-09 00:00:00,9.6,943.2,21.4,94,0.5
2013-01-10 00:00:00,0,943.4,20.6,94,1.1
2013-01-10 00:00:00,0,943.7,20.8,93,1.7
2013-01-10 00:00:00,0,943.8,21.3,90,1.2
2013-01-10 00:00:00,0,944.2,20.7,77,6.2
2013-01-10 00:00:00,0,944.2,20.9,73,7.1
2013-01-10 00:00:00,0,944.3,20.4,74,7.1
2013-01-10 00:00:00,0,944.3,21.3,81,5.5
2013-01-10 00:00:00,0,944.4,22.3,78,6.6
2013-01-10 00:00:00,0,944.5,22.2,80,7.2
2013-01-10 00:00:00,0,944.6,21.4,90,1.7
2013-01-10 00:00:00,0,944.6,22.4,90,3
2013-01-10 00:00:00,0,944.6,23.5,80,6.6
2013-01-10 00:00:00,0,944.8,19.8,76,5.4
2013-01-10 00:00:00,0,944.9,21.9,86,2.9
2013-01-10 00:00:00,0,944.9,22,84,5.9
2013-01-10 00:00:00,0,945.2,21.4,89,1.2
2013-01-10 00:00:00,0,945.3,19.5,79,3.8
2013-01-10 00:00:00,0,945.3,21.4,89,1.9
2013-01-10 00:00:00,0.2,943.4,21.1,92,1.8
2013-01-10 00:00:00,0.2,944.1,21.2,93,2.6
2013-01-10 00:00:00,0.2,944.2,21.1,77,7.7
2013-01-10 00:00:00,0.4,944.4,21.5,93,3.2
2013-01-10 00:00:00,0.6,943.5,20.7,94,0.4
2013-01-10 00:00:00,0.8,943.3,20.8,93,1.1
2013-01-11 00:00:00,0,942.3,21.6,66,6.2
2013-01-11 00:00:00,0,942.4,21.8,63,6.6
2013-01-11 00:00:00,0,942.5,20.5,67,6
2013-01-11 00:00:00,0,942.9,19.1,74,4.9
2013-01-11 00:00:00,0,942.9,23,62,6.3
2013-01-11 00:00:00,0,943.2,17.7,77,4.3
2013-01-11 00:00:00,0,943.5,22,65,6.7
2013-01-11 00:00:00,0,943.7,21.9,67,6.3
2013-01-11 00:00:00,0,943.8,22.1,64,6
2013-01-11 00:00:00,0,943.9,16.1,86,5.2
2013-01-11 00:00:00,0,944,15.1,89,3.3
2013-01-11 00:00:00,0,944,15.7,87,3.4
2013-01-11 00:00:00,0,944.1,17.2,84,3.3
2013-01-11 00:00:00,0,944.1,22.7,65,5.4
2013-01-11 00:00:00,0,944.2,15.1,90,2.8
2013-01-11 00:00:00,0,944.2,16,88,3.8
2013-01-11 00:00:00,0,944.3,19.7,76,5.5
2013-01-11 00:00:00,0,944.5,20.6,68,6.4
2013-01-11 00:00:00,0,944.5,21.8,67,5.7
2013-01-11 00:00:00,0,944.8,16.7,83,3.1
2013-01-11 00:00:00,0,945.4,17.4,83,2.5
2013-01-11 00:00:00,0,945.9,19.4,79,4.7
2013-01-11 00:00:00,0,946,19.1,77,4.4
2013-01-11 00:00:00,0,946.1,18.4,80,4.7
2013-01-12 00:00:00,0,942.5,15.1,89,2.6
2013-01-12 00:00:00,0,942.6,14.8,89,2
2013-01-12 00:00:00,0,942.6,14.8,91,2.2
2013-01-12 00:00:00,0,942.7,14.7,89,2.9
2013-01-12 00:00:00,0,942.9,14.9,91,2.8
2013-01-12 00:00:00,0,943.1,22.5,73,2.5
2013-01-12 00:00:00,0,943.4,15.6,90,3
2013-01-12 00:00:00,0,943.5,15,87,1.6
2013-01-12 00:00:00,0,943.5,23.8,66,1.9
2013-01-12 00:00:00,0,943.7,16.8,87,2.3
2013-01-12 00:00:00,0,943.8,16.9,80,3.4
2013-01-12 00:00:00,0,944,14.9,87,2.2
2013-01-12 00:00:00,0,944,23.7,66,2.8
2013-01-12 00:00:00,0,944.1,16,85,2.5
2013-01-12 00:00:00,0,944.4,18.8,79,1.8
2013-01-12 00:00:00,0,944.4,23,64,2.3
2013-01-12 00:00:00,0,944.6,20.5,71,3.2
2013-01-12 00:00:00,0,944.8,21.9,65,3.6
2013-01-12 00:00:00,0.2,944.9,18.6,92,1
2013-01-12 00:00:00,0.4,943.7,19.1,91,3.3
2013-01-12 00:00:00,2,943.6,19.5,92,3.9
2013-01-12 00:00:00,2.2,943.8,18.6,93,3.8
2013-01-12 00:00:00,6,943.8,19.6,93,2.3
2013-01-12 00:00:00,7,945.6,18,94,0.5
2013-01-13 00:00:00,0,945.3,17.9,94,0
2013-01-13 00:00:00,0,945.3,18.3,93,1.3
2013-01-13 00:00:00,0,945.5,18.5,93,1.6
2013-01-13 00:00:00,0,945.5,18.7,92,0.5
2013-01-13 00:00:00,0,945.5,18.8,93,0.6
2013-01-13 00:00:00,0,945.7,17.9,94,0
2013-01-13 00:00:00,0,945.9,18.5,94,0.8
2013-01-13 00:00:00,0,946.2,19.7,92,0
2013-01-13 00:00:00,0,946.3,18.3,94,0.6
2013-01-13 00:00:00,0,946.6,20.2,85,2.7
2013-01-13 00:00:00,0,946.8,18.2,95,0.6
2013-01-13 00:00:00,0,947,20.5,85,3.7
2013-01-13 00:00:00,0,947.4,20.6,85,5
2013-01-13 00:00:00,0.2,945.9,18.6,95,2.6
2013-01-13 00:00:00,0.2,946.5,18.6,95,1.3
2013-01-13 00:00:00,0.4,948,18.5,93,3.6
2013-01-13 00:00:00,0.6,946.5,17.8,95,0.7
2013-01-13 00:00:00,0.6,947.3,19.7,90,4.9
2013-01-13 00:00:00,1.4,946,18.5,95,2
2013-01-13 00:00:00,1.6,946.4,18.3,95,0.6
2013-01-13 00:00:00,1.8,947,18.6,92,6.1
2013-01-13 00:00:00,2.2,947.2,18.5,95,1.9
2013-01-13 00:00:00,2.4,946.5,18,95,0.2
2013-01-13 00:00:00,2.6,947.4,18.3,95,1.2
2013-01-14 00:00:00,-9999,-9999,-9999,-9999,-9999
2013-01-14 00:00:00,0,945.8,23.7,69,1.2
2013-01-14 00:00:00,0,946,18.1,94,0.7
2013-01-14 00:00:00,0,946.1,18.1,94,0.9
2013-01-14 00:00:00,0,946.6,19.4,94,0
2013-01-14 00:00:00,0,946.7,21.1,85,1.4
2013-01-14 00:00:00,0,946.7,22.8,75,2.5
2013-01-14 00:00:00,0,946.8,22.1,80,2.2
2013-01-14 00:00:00,0,946.8,23.2,72,2.4
2013-01-14 00:00:00,0,946.9,22.8,78,1.1
2013-01-14 00:00:00,0,947.1,18.3,94,0.7
2013-01-14 00:00:00,0,947.4,18.3,94,0.1
2013-01-14 00:00:00,0,948,18.3,94,0.5
2013-01-14 00:00:00,0.2,946.2,18.3,94,0.9
2013-01-14 00:00:00,0.2,946.9,18.2,94,0.4
2013-01-14 00:00:00,0.4,944.3,19.8,94,2.4
2013-01-14 00:00:00,0.4,944.9,19.4,94,1.3
2013-01-14 00:00:00,0.4,945,19.1,94,0.3
2013-01-14 00:00:00,1,947.5,18.3,93,1.2
2013-01-14 00:00:00,1.2,945.7,20,92,2.3
2013-01-14 00:00:00,1.4,945.1,20,92,1.1
2013-01-14 00:00:00,3.2,944.6,20.2,92,0.9
2013-01-14 00:00:00,3.4,944.2,20,94,0.8
2013-01-15 00:00:00,-9999,-9999,-9999,-9999,-9999
2013-01-15 00:00:00,0,940.8,21.1,89,2.1
2013-01-15 00:00:00,0,940.9,20.6,92,1.5
2013-01-15 00:00:00,0,940.9,22.1,84,2.3
2013-01-15 00:00:00,0,941.3,20.5,90,0.7
2013-01-15 00:00:00,0,941.3,23.9,74,1.4
2013-01-15 00:00:00,0,942,24,82,2.5
2013-01-15 00:00:00,0,943.9,21.2,90,3.4
2013-01-15 00:00:00,0,944.3,21.5,84,3.1
2013-01-15 00:00:00,0,944.4,20.5,92,1.8
2013-01-15 00:00:00,0,944.4,21.2,87,2.2
2013-01-15 00:00:00,0,944.7,18.9,95,0
2013-01-15 00:00:00,0,945.1,19.2,94,0
2013-01-15 00:00:00,0,945.4,19.1,94,0.3
2013-01-15 00:00:00,0.2,942.7,21.7,87,2.4
2013-01-15 00:00:00,0.2,943.5,21.2,90,2.8
2013-01-15 00:00:00,0.2,945.2,19,94,0.9
2013-01-15 00:00:00,1,940.7,23.9,78,0.3
2013-01-15 00:00:00,1.4,943.9,18.7,95,0.7
2013-01-16 00:00:00,-9999,-9999,-9999,-9999,-9999
2013-01-16 00:00:00,0,939.1,22.5,84,1.3
2013-01-16 00:00:00,0,939.5,23.6,76,0.9
2013-01-16 00:00:00,0,939.6,23.1,81,1.6
2013-01-16 00:00:00,0,939.8,21.9,92,2.1
2013-01-16 00:00:00,0,940,22.5,85,1.3
2013-01-16 00:00:00,0,940.2,18.9,93,2
2013-01-16 00:00:00,0,940.3,21.1,91,2
2013-01-16 00:00:00,0,940.7,21.5,87,0.3
2013-01-16 00:00:00,0,941.2,19.1,93,2
2013-01-16 00:00:00,0,941.6,19.8,91,1.2
2013-01-16 00:00:00,0,941.7,19.8,92,1.7
2013-01-16 00:00:00,0,941.8,19.4,92,0.4
2013-01-16 00:00:00,0,942.1,20,91,1.8
2013-01-16 00:00:00,1.4,939.2,19.9,96,3.3
2013-01-17 00:00:00,-9999,-9999,-9999,-9999,-9999
2013-01-17 00:00:00,0,940.9,20.5,93,0.3
2013-01-17 00:00:00,0,941.2,20.4,94,0.4
2013-01-17 00:00:00,0,941.8,21.8,81,1.7
2013-01-17 00:00:00,0,941.9,24.4,67,2.5
2013-01-17 00:00:00,0,942,25.7,60,3.1
2013-01-17 00:00:00,0,942.3,20.5,85,0.8
2013-01-17 00:00:00,0,942.6,23.7,69,3.7
2013-01-17 00:00:00,0,942.8,19.5,91,0.9
2013-01-17 00:00:00,0,943.1,24.2,68,4
2013-01-17 00:00:00,0,943.3,23.6,69,4.4
2013-01-17 00:00:00,0,943.4,19.5,90,3.4
2013-01-17 00:00:00,0,943.5,23.1,71,2.7
2013-01-17 00:00:00,0,943.8,20.5,81,3.7
2013-01-17 00:00:00,0,943.9,22.3,75,5.2
2013-01-17 00:00:00,0.2,941.7,22.4,81,2.8
2013-01-18 00:00:00,0,939.7,27.2,52,0.7
2013-01-18 00:00:00,0,940,28.9,50,0.8
2013-01-18 00:00:00,0,940.1,25.1,63,0.5
2013-01-18 00:00:00,0,940.2,29.4,46,2
2013-01-18 00:00:00,0,940.9,23.8,72,2
2013-01-18 00:00:00,0,940.9,29,47,2.6
2013-01-18 00:00:00,0,941.5,17.9,93,1.9
2013-01-18 00:00:00,0,941.5,28.2,54,2.6
2013-01-18 00:00:00,0,942.1,17.5,93,1.1
2013-01-18 00:00:00,0,942.2,17.4,94,1.5
2013-01-18 00:00:00,0,942.2,27.8,55,2.3
2013-01-18 00:00:00,0,942.5,16.5,95,2
2013-01-18 00:00:00,0,942.9,27,59,2.3
2013-01-18 00:00:00,0,943.2,18,93,1
2013-01-18 00:00:00,0,943.2,19.5,93,0.4
2013-01-18 00:00:00,0,943.3,19.8,90,1.5
2013-01-18 00:00:00,0,943.4,18.3,93,1.1
2013-01-18 00:00:00,0,943.4,18.9,91,0.4
2013-01-18 00:00:00,0,943.4,25.4,61,2.1
2013-01-18 00:00:00,0,943.5,18.3,94,1.5
2013-01-18 00:00:00,0,943.6,22.6,77,0.7
2013-01-18 00:00:00,0,943.7,21.6,84,0.5
2013-01-18 00:00:00,0,943.7,24.1,72,2.1
2013-01-18 00:00:00,0.2,941.8,18.1,94,2.2
2013-01-19 00:00:00,0,941,24.4,74,2
2013-01-19 00:00:00,0,941.2,20,89,0.5
2013-01-19 00:00:00,0,941.2,20.1,87,0.3
2013-01-19 00:00:00,0,941.3,23.2,71,3.5
2013-01-19 00:00:00,0,941.4,23.8,77,3.8
2013-01-19 00:00:00,0,941.5,24.6,67,3
2013-01-19 00:00:00,0,941.5,27.5,61,1.1
2013-01-19 00:00:00,0,941.6,20.3,90,0
2013-01-19 00:00:00,0,941.9,20,89,0
2013-01-19 00:00:00,0,941.9,20.6,91,2.1
2013-01-19 00:00:00,0,942,22.9,79,3.7
2013-01-19 00:00:00,0,942.1,27.9,58,1.5
2013-01-19 00:00:00,0,942.3,19.7,92,3.4
2013-01-19 00:00:00,0,942.3,23.4,77,3.9
2013-01-19 00:00:00,0,942.4,22,85,3.5
2013-01-19 00:00:00,0,942.5,21.2,91,2.7
2013-01-19 00:00:00,0,942.5,21.7,83,3.7
2013-01-19 00:00:00,0,942.6,26.8,61,1.3
2013-01-19 00:00:00,0,942.7,20.1,89,2.6
2013-01-19 00:00:00,0,942.7,21.5,85,1.7
2013-01-19 00:00:00,0,942.9,24.1,73,1.8
2013-01-19 00:00:00,0,943,21.9,80,4.8
2013-01-19 00:00:00,0,943.1,25.7,67,0.8
2013-01-19 00:00:00,8.8,941,20.2,86,5
2013-01-20 00:00:00,0,942.6,18.1,92,2.7
2013-01-20 00:00:00,0,942.7,17.9,91,3.5
2013-01-20 00:00:00,0,942.7,18.8,87,3.1
2013-01-20 00:00:00,0,943.1,19.4,87,2.6
2013-01-20 00:00:00,0,943.2,25.2,60,6.8
2013-01-20 00:00:00,0,943.2,25.7,60,5.3
2013-01-20 00:00:00,0,943.5,26.1,56,5.1
2013-01-20 00:00:00,0,943.6,19.9,83,2.5
2013-01-20 00:00:00,0,943.8,17.8,88,2.9
2013-01-20 00:00:00,0,944,21.4,83,2.6
2013-01-20 00:00:00,0,944,22.3,68,6.5
2013-01-20 00:00:00,0,944.1,26.6,53,5
2013-01-20 00:00:00,0,944.3,20.5,84,2
2013-01-20 00:00:00,0,944.4,19.9,87,2.5
2013-01-20 00:00:00,0,944.4,20.5,85,3
2013-01-20 00:00:00,0,944.6,18.8,85,2.7
2013-01-20 00:00:00,0,944.8,20.6,78,4
2013-01-20 00:00:00,0,944.8,25.5,62,3.7
2013-01-20 00:00:00,0,944.9,20.8,72,6.9
2013-01-20 00:00:00,0,945.2,22,75,3.8
2013-01-20 00:00:00,0,945.3,19.8,77,5.5
2013-01-20 00:00:00,0,945.3,24.1,67,4.3
2013-01-20 00:00:00,0,945.4,24.5,63,3.5
2013-01-20 00:00:00,0,945.6,23,67,4.4
2013-01-21 00:00:00,0,945.6,16.4,90,2.7
2013-01-21 00:00:00,0,945.9,16.5,89,2.2
2013-01-21 00:00:00,0,945.9,16.7,88,2
2013-01-21 00:00:00,0,946,18.5,82,3.9
2013-01-21 00:00:00,0,946.3,16.4,90,2.6
2013-01-21 00:00:00,0,946.5,17.1,87,2.1
2013-01-21 00:00:00,0,946.5,17.2,88,3.3
2013-01-21 00:00:00,0,946.7,18.1,83,3.7
2013-01-21 00:00:00,0,946.8,17.8,85,2.8
2013-01-21 00:00:00,0,946.9,17.1,89,2.3
2013-01-21 00:00:00,0,947.2,24.7,61,7.7
2013-01-21 00:00:00,0,947.4,18.6,86,2.6
2013-01-21 00:00:00,0,947.4,22.2,67,7.7
2013-01-21 00:00:00,0,947.4,25.2,60,6.4
2013-01-21 00:00:00,0,947.6,21.4,69,7.6
2013-01-21 00:00:00,0,947.7,25.3,57,6.1
2013-01-21 00:00:00,0,947.8,20.3,80,4
2013-01-21 00:00:00,0,948.2,19.5,71,5.7
2013-01-21 00:00:00,0,948.2,24.7,58,7.1
2013-01-21 00:00:00,0,948.4,22.3,71,4.9
2013-01-21 00:00:00,0,948.7,18.6,73,5.2
2013-01-21 00:00:00,0,948.7,21.8,72,5.1
2013-01-21 00:00:00,0,948.7,24.5,64,5.6
2013-01-21 00:00:00,0,948.7,24.7,63,6.2
2013-01-22 00:00:00,0,946.8,23.9,60,6.6
2013-01-22 00:00:00,0,946.9,25.6,55,6.4
2013-01-22 00:00:00,0,947.2,21.5,69,5.4
2013-01-22 00:00:00,0,947.4,25.3,59,5.8
